Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:86510000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
86510000;2;01/07/2015;;1;1;"5302,48";"235,65";"1388,76";15;5;1;1;1;;;"479,9495";"412,6069";"374,6329";"320,0542";"235,6473";"389,0754";"391,9885";"632,7156";"1484,3154";"1590,4491";"995,6551";"766,7402";"983,2709";"1504,5945";"5302,4756";"4102,7856";"3245,6548";"2268,4216";"1790,6747";"1339,4768";"2943,5154";"2334,3633";"1650,0785";"1518,184";"1384,8204";"1192,7114";"886,3079";"781,8017";"551,0391";"554,3574";"643,2206";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
86510000;2;01/06/2015;;1;1;"2083,69";"162,81";"824,47";24;10;1;1;1;;;"574,4232";"445,8012";"346,6612";"274,9576";"258,3864";"229,0392";"235,6473";"211,8983";"189,4671";"162,8132";"246,8797";"816,09";"1192,7114";"1514,7814";"1932,7299";"1259,8173";"748,0682";"1437,4899";"1798,027";"1268,8684";"789,3736";"625,7484";"1518,184";"2083,6875";"1391,3546";"946,468";"703,9641";"567,7049";"479,9495";"483,1005";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86510000;2;01/05/2015;;1;1;"1569,64";"95,43";"308,13";29;23;1;1;2;;;"118,8931";"115,8127";"179,7049";"189,4671";"185,5298";"229,0392";"173,9773";"199,5002";"159,1779";"172,0897";"152,0363";"162,8132";"207,7221";"175,8757";"164,6469";"159,1779";"207,7221";"179,7049";"133,28";"125,181";"164,6469";"101,0446";"95,4322";"108,2968";"229,0392";"312,2889";"581,1712";"1008,0975";"1569,6444";"1201,5792";"789,3736";2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
86510000;2;01/04/2015;;1;1;"1531,83";"82,13";"313,63";22;12;1;2;2;;;"314,8662";"166,4915";"125,181";"133,28";"126,7795";"233,4337";"220,3814";"197,4719";"199,5002";"175,8757";"133,28";"82,134";"111,2715";"126,7795";"117,3476";"108,2968";"103,9139";"157,3764";"115,8127";"267,7896";"942,4114";"1531,8297";"1237,2959";"571,0604";"470,5427";"394,9097";"338,5622";"263,066";"244,6113";"197,4719";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;
86510000;2;01/03/2015;;1;1;"371,77";"63,02";"169,85";1;21;2;2;2;;;"371,769";"253,7507";"218,2443";"197,4719";"191,4521";"203,5894";"173,9773";"201,5394";"153,8056";"153,8056";"106,8253";"274,9576";"263,066";"201,5394";"195,4544";"203,5894";"185,5298";"179,7049";"155,5856";"136,5941";"63,0189";"65,2637";"134,9317";"130,0085";"82,134";"79,5995";"118,8931";"72,2454";"99,6258";"157,3764";"240,1074";2;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
86510000;2;01/02/2015;;1;1;"707,6";"92,69";"280,4";24;16;2;1;2;;;"312,2889";"317,4547";"297,0577";"267,7896";"226,8584";"216,1181";"173,9773";"189,4671";"207,7221";"166,4915";"128,3887";"145,0661";"201,5394";"139,9509";"118,8931";"92,6889";"185,5298";"173,9773";"136,5941";"166,4915";"195,4544";"371,769";"678,7034";"707,601";"567,7049";"515,0342";"486,2593";"464,3104";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;;;
86510000;2;01/01/2015;;1;1;"778,03";"201,54";"363,89";3;27;2;1;2;;;"433,6193";"534,5602";"778,026";"707,601";"574,4232";"518,2697";"360,3961";"265,4223";"304,6234";"458,1093";"489,4258";"433,6193";"374,6329";"229,0392";"258,3864";"279,7914";"222,5295";"263,066";"352,1163";"436,6529";"352,1163";"246,8797";"222,5295";"207,7221";"299,5685";"240,1074";"201,5394";"272,5573";"366,066";"317,4547";"279,7914";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1
86510000;2;01/12/2014;;1;1;"678,7";"73,45";"233,38";28;10;1;1;1;;;"112,7746";"145,0661";"170,2128";"99,6258";"112,7746";"128,3887";"164,6469";"155,5856";"122,0158";"73,4452";"101,0446";"146,7926";"173,9773";"138,2671";"106,8253";"86,0138";"109,7789";"112,7746";"98,2174";"118,8931";"218,2443";"394,9097";"605,0209";"625,7484";"386,1706";"314,8662";"197,4719";"678,7034";"591,3485";"406,6755";"338,5622";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
86510000;2;01/11/2014;;1;1;"660,87";"120,45";"233,64";9;21;1;1;1;;;"205,6503";"240,1074";"205,6503";"150,2777";"263,066";"322,6649";"333,2186";"479,9495";"660,8727";"349,3831";"330,5635";"209,8047";"139,9509";"203,5894";"292,0692";"258,3864";"193,4478";"131,6389";"164,6469";"123,5931";"120,4491";"123,5931";"162,8132";"177,7849";"205,6503";"246,8797";"237,8719";"205,6503";"138,2671";"131,6389";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86510000;2;01/10/2014;;1;1;"3765,4";"189,47";"903,59";19;13;1;1;1;;;"1872,31";"1388,0858";"934,3177";"740,6478";"511,8065";"455,0205";"309,7227";"343,9504";"312,2889";"263,066";"195,4544";"237,8719";"189,4671";"524,7632";"703,9641";"605,0209";"942,4114";"3003,789";"3765,3982";"3521,112";"2025,0096";"1179,4563";"812,2531";"632,7156";"544,425";"455,0205";"360,3961";"357,616";"354,8606";"242,3539";"226,8584";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
86510000;2;01/09/2014;;1;1;"2806,57";"173,98";"688,7";30;23;1;1;1;;;"394,9097";"458,1093";"1339,4768";"1388,0858";"766,7402";"618,8102";"789,3736";"962,7598";"718,5537";"544,425";"528,0213";"755,5162";"660,8727";"740,6478";"571,0604";"515,0342";"380,3853";"333,2186";"302,0905";"237,8719";"226,8584";"235,6473";"173,9773";"237,8719";"231,231";"618,8102";"999,7962";"729,5694";"1394,6272";"2806,5686";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86510000;2;01/08/2014;;1;1;"486,26";"84,71";"291,69";5;29;1;1;1;;;"226,8584";"320,0542";"448,8665";"464,3104";"486,2593";"442,7439";"458,1093";"400,7764";"322,6649";"199,5002";"209,8047";"366,066";"383,2738";"451,9396";"461,206";"412,6069";"386,1706";"317,4547";"292,0692";"199,5002";"191,4521";"155,5856";"189,4671";"181,6357";"143,3504";"189,4671";"146,7926";"131,6389";"84,7101";"155,5856";"222,5295";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
86510000;2;01/07/2014;;1;1;"1831,28";"179,7";"633,06";1;17;1;1;1;;;"1831,2833";"1457,4735";"1153,1127";"1041,5594";"675,123";"653,7903";"611,901";"551,0391";"473,6705";"436,6529";"338,5622";"327,9195";"330,5635";"270,1679";"263,066";"253,7507";"179,7049";"352,1163";"498,9716";"448,8665";"436,6529";"400,7764";"409,6372";"1012,2579";"1241,7878";"1255,3009";"831,5058";"625,7484";"511,8065";"427,5759";"322,6649";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
86510000;2;01/06/2014;;1;1;"4270,98";"312,29";"1331,09";6;23;1;1;1;;;"1201,5792";"1487,6864";"995,6551";"696,7115";"1083,9604";"4270,9775";"2083,6875";"1417,633";"1259,8173";"1071,1737";"770,4952";"664,4246";"524,7632";"1282,4908";"1625,4031";"1153,1127";"862,6607";"725,8905";"618,8102";"537,8409";"427,5759";"418,5705";"312,2889";"498,9716";"1088,2355";"2199,3108";"2546,012";"2989,83";"2989,83";"2127,2068";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86510000;2;01/05/2014;;1;1;"1447,47";"101,04";"329,16";23;10;1;1;1;;;"155,5856";"177,7849";"187,493";"125,181";"203,5894";"108,2968";"146,7926";"130,0085";"152,0363";"101,0446";"122,0158";"106,8253";"128,3887";"141,6453";"162,8132";"125,181";"115,8127";"145,0661";"101,0446";"125,181";"126,7795";"890,2724";"1447,4657";"918,209";"751,7888";"541,1292";"618,8102";"618,8102";"581,1712";"448,8665";"498,9716";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
86510000;2;01/04/2014;;1;1;"1339,48";"73,45";"379,91";12;6;1;1;1;;;"148,5298";"177,7849";"209,8047";"159,1779";"106,8253";"73,4452";"209,8047";"256,0631";"714,8958";"703,9641";"518,2697";"1339,4768";"1323,4508";"954,6008";"643,2206";"483,1005";"272,5573";"287,125";"307,1675";"218,2443";"226,8584";"201,5394";"226,8584";"343,9504";"237,8719";"222,5295";"282,2249";"282,2249";"164,6469";"101,0446";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86510000;2;01/03/2014;;1;1;"657,33";"109,78";"282,43";7;17;1;1;1;;;"294,558";"277,369";"282,2249";"433,6193";"551,0391";"561,0162";"657,3279";"557,683";"380,3853";"297,0577";"317,4547";"263,066";"203,5894";"172,0897";"145,0661";"130,0085";"109,7789";"181,6357";"246,8797";"309,7227";"235,6473";"211,8983";"253,7507";"282,2249";"309,7227";"309,7227";"160,9902";"168,3468";"177,7849";"148,5298";"125,181";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
86510000;2;01/02/2014;;1;1;"498,97";"65,26";"151,13";27;11;1;1;1;;;"95,4322";"95,4322";"86,0138";"79,5995";"89,9875";"82,134";"67,5496";"128,3887";"101,0446";"74,6553";"65,2637";"82,134";"101,0446";"86,0138";"67,5496";"80,8616";"98,2174";"125,181";"109,7789";"86,0138";"125,181";"98,2174";"146,7926";"424,5661";"389,0754";"380,3853";"498,9716";"366,066";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
86510000;2;01/01/2014;;1;1;"898,22";"92,69";"340,19";4;30;1;1;1;;;"109,7789";"374,6329";"646,7367";"898,2213";"870,5165";"564,3569";"312,2889";"233,4337";"201,5394";"170,2128";"274,9576";"394,9097";"653,7903";"643,2206";"615,3519";"524,7632";"436,6529";"371,769";"317,4547";"279,7914";"244,6113";"226,8584";"183,5773";"185,5298";"153,8056";"139,9509";"112,7746";"106,8253";"98,2174";"92,6889";"106,8253";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
86510000;2;01/12/2013;;1;1;"707,6";"56,53";"166,61";7;30;1;1;1;;;"164,6469";"162,8132";"95,4322";"148,5298";"187,493";"338,5622";"707,601";"380,3853";"287,125";"189,4671";"233,4337";"256,0631";"181,6357";"172,0897";"218,2443";"185,5298";"134,9317";"89,9875";"84,7101";"82,134";"84,7101";"69,8768";"65,2637";"77,1067";"79,5995";"72,2454";"77,1067";"75,8758";"60,8153";"56,531";"145,0661";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
86510000;2;01/11/2013;;1;1;"1454,13";"109,78";"394,03";12;10;1;1;1;;;"455,0205";"277,369";"277,369";"173,9773";"181,6357";"164,6469";"138,2671";"166,4915";"159,1779";"109,7789";"564,3569";"1454,134";"1201,5792";"736,9481";"270,1679";"461,206";"409,6372";"322,6649";"216,1181";"418,5705";"412,6069";"870,5165";"524,7632";"424,5661";"265,4223";"322,6649";"242,3539";"246,8797";"183,5773";"168,3468";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86510000;2;01/10/2013;;1;1;"1420,93";"126,78";"392,5";28;17;1;1;1;;;"445,8012";"272,5573";"209,8047";"244,6113";"229,0392";"242,3539";"177,7849";"191,4521";"224,6885";"162,8132";"177,7849";"229,0392";"207,7221";"183,5773";"159,1779";"145,0661";"126,7795";"162,8132";"209,8047";"220,3814";"222,5295";"436,6529";"294,558";"436,6529";"1028,9634";"1008,0975";"1144,3811";"1420,9336";"854,8317";"591,3485";"505,3737";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
86510000;2;01/09/2013;;1;1;"3953,54";"159,18";"765,25";22;18;1;1;1;;;"1071,1737";"854,8317";"894,2434";"878,3989";"854,8317";"591,3485";"486,2593";"424,5661";"267,7896";"294,558";"233,4337";"197,4719";"249,1591";"211,8983";"166,4915";"235,6473";"279,7914";"159,1779";"226,8584";"349,3831";"1201,5792";"3953,542";"2367,6597";"1600,8987";"1349,135";"1188,287";"770,4952";"653,7903";"498,9716";"445,8012";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86510000;2;01/08/2013;;1;1;"5935,79";"159,06";"1307,05";25;3;1;2;2;;;"168,9785";"173,0109";"159,0606";"492,3451";"1059,599";"1202,7417";"1035,0771";"535,6918";"529,4123";"633,3031";"2164,221";"1843,3436";"1051,4001";"998,7153";"1018,8538";"776,7786";"747,8912";"656,987";"471,2099";"346,8309";"310,4258";"273,1896";"341,5341";"1581,1136";"5935,7905";"4622,3286";"4113,5425";"2879,234";"1853,6097";"1397,9031";"1144,3811";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1
86510000;2;01/07/2013;;1;1;"806,0908";"111,3601";"314,1414";9;29;2;2;2;"0,0";0;"762,2816";"687,9336";"412,8377";"320,6665";"215,3388";"244,7526";"197,9754";"224,2326";"806,0908";"489,3037";"282,9375";"215,3388";"208,7609";"263,5754";"226,4779";"191,6117";"242,4381";"331,0362";"398,7182";"489,3037";"373,7887";"362,9113";"357,5196";"297,808";"254,096";"183,2533";"168,9785";"139,9343";"111,3601";"120,0157";"157,1051";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
86510000;2;01/06/2013;;1;1;"1002,73";"39,7";"236,27";29;19;2;1;2;;;"189,5085";"151,2956";"123,5483";"141,8038";"173,0109";"189,5085";"185,3293";"181,1865";"141,8038";"109,6594";"88,2085";"72,4666";"77,1912";"70,1448";"78,3891";"66,7135";"53,622";"45,4804";"39,6973";"55,732";"49,4909";"127,1207";"193,7239";"300,3153";"450,4379";"577,2078";"650,1856";"535,6918";"1002,7305";"966,8209";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;
86510000;2;01/05/2013;;1;1;"210,9447";"41,5935";"91,6628";29;9;1;1;1;;0;"63,3447";"78,3891";"64,4606";"72,4666";"62,2358";"64,4606";"57,8712";"49,4909";"41,5935";"49,4909";"60,0392";"49,4909";"41,5935";"47,4704";"58,9516";"83,2466";"74,8155";"66,7135";"53,622";"72,4666";"116,5232";"155,1591";"173,0109";"123,5483";"113,071";"109,6594";"149,3781";"177,0803";"210,9447";"161,0254";"139,9343";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
86510000;2;01/04/2013;;1;1;"465,2378";"37,8332";"184,4668";13;29;1;1;1;;0;"161,0254";"141,8038";"123,5483";"127,1207";"120,0157";"128,9218";"175,041";"177,0803";"145,5717";"128,9218";"206,586";"305,3542";"465,2378";"450,4379";"407,1669";"371,0576";"315,5299";"265,9663";"242,4381";"206,586";"185,3293";"157,1051";"121,777";"96,4249";"70,1448";"62,2358";"49,4909";"38,7612";"37,8332";"49,4909";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86510000;2;01/03/2013;;1;1;"1585,9154";"45,4804";"425,8163";22;6;1;1;1;;0;"90,728";"77,1912";"64,4606";"49,4909";"57,8712";"45,4804";"60,0392";"106,2888";"155,1591";"132,5535";"175,041";"435,8252";"1430,4751";"970,7856";"623,2569";"352,1595";"263,5754";"217,5491";"290,3357";"393,1241";"1185,5356";"1585,9154";"970,7856";"769,5167";"590,2239";"421,4011";"551,5164";"421,4011";"287,8614";"251,7474";"173,0109";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
86510000;2;01/02/2013;;1;1;"407,1669";"29,8539";"95,0874";23;3;1;1;1;;0;"30,7066";"39,6973";"29,8539";"52,5781";"64,4606";"64,4606";"53,622";"41,5935";"45,4804";"62,2358";"72,4666";"72,4666";"68,9942";"62,2358";"62,2358";"55,732";"42,5534";"51,5415";"64,4606";"63,3447";"76,0";"325,8352";"407,1669";"206,586";"183,2533";"141,8038";"106,2888";"114,792";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
86510000;2;01/01/2013;;1;1;"616,59";"22,58";"195,03";1;31;1;1;2;;;"616,5943";"471,2099";"412,8376";"542,0001";"526,2834";"379,2743";"278,0469";"256,4532";"235,5462";"195,8452";"181,1865";"141,8038";"161,0254";"161,0254";"130,7327";"128,9218";"125,3295";"107,969";"113,071";"101,31";"118,2644";"153,2226";"121,777";"80,8047";"60,0392";"56,798";"51,5415";"41,5935";"45,4804";"27,3481";"22,579";1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1
86510000;2;01/12/2012;;1;1;"480,2236";"30,7066";"118,9441";31;6;1;1;1;;0;"67,8504";"60,0392";"53,622";"49,4909";"48,4768";"30,7066";"34,203";"52,5781";"49,4909";"39,6973";"30,7066";"43,5213";"60,0392";"66,7135";"52,5781";"82,0224";"68,9942";"116,5232";"161,0254";"130,7327";"83,2466";"76,0";"60,0392";"72,4666";"78,3891";"130,7327";"204,42";"393,1241";"373,7887";"435,8252";"480,2236";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
86510000;2;01/11/2012;;1;1;"185,3293";"39,6973";"87,3177";3;20;1;1;1;;0;"161,0254";"141,8038";"185,3293";"153,2226";"161,0254";"141,8038";"138,0745";"127,1207";"83,2466";"60,0392";"49,4909";"68,9942";"70,1448";"77,1912";"64,4606";"49,4909";"43,5213";"53,622";"45,4804";"39,6973";"74,8155";"43,5213";"46,4716";"74,8155";"70,1448";"113,071";"76,0";"70,1448";"71,3023";"64,4606";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86510000;2;01/10/2012;;1;1;"660,4";"84,48";"326,65";5;21;2;1;2;;;"197,9754";"228,7319";"338,8977";"593,4956";"660,3981";"538,8423";"418,539";"409,9984";"346,8309";"352,1595";"387,561";"404,343";"444,5703";"459,2955";"357,5196";"312,9738";"202,2629";"240,1322";"185,3293";"141,8038";"84,4774";"157,1051";"331,0362";"401,5267";"489,3037";"379,2743";"185,3293";"287,8613";"217,5491";"195,8452";"175,041";2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
86510000;2;01/09/2012;;1;1;"1467,58";"33,32";"535,3";21;7;1;1;2;;;"84,4774";"66,7135";"80,8047";"55,732";"53,622";"43,5213";"33,3162";"43,5213";"96,4249";"285,3953";"744,3104";"1285,7823";"1263,7203";"1088,49";"892,7004";"798,7231";"677,5565";"465,2378";"755,0731";"1147,1769";"1467,5825";"951,0254";"698,3722";"809,7846";"489,3037";"510,7477";"393,1241";"331,0362";"270,7735";"175,041";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;
86510000;2;01/08/2012;;1;1;"951,03";"55,73";"255,91";1;26;1;1;2;;;"951,0254";"747,8912";"596,7744";"784,0669";"730,0541";"626,5987";"444,5703";"240,1322";"189,5085";"145,5717";"168,9785";"151,2956";"132,5535";"101,31";"162,9997";"147,4701";"136,2244";"130,7327";"107,969";"118,2644";"128,9218";"70,1448";"70,1448";"72,4666";"62,2358";"55,732";"155,1591";"170,9901";"127,1207";"113,071";"93,273";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1
86510000;2;01/07/2012;;1;1;"1285,7823";"52,5781";"489,3549";30;3;1;1;1;;0;"58,9516";"63,3447";"52,5781";"67,8504";"109,6594";"287,8614";"798,7231";"791,3818";"656,9871";"450,4379";"513,8403";"1071,9438";"1092,6421";"865,9768";"520,0473";"349,4913";"275,6141";"230,9947";"189,5085";"153,2226";"149,3781";"138,0745";"127,1207";"113,071";"523,1617";"1006,7518";"854,6209";"590,2239";"616,5943";"1285,7823";"1164,1646";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
86510000;2;01/06/2012;;1;1;"175,041";"15,3927";"64,0151";5;1;1;1;1;;0;"15,3927";"20,3201";"19,5863";"21,0635";"175,041";"113,071";"127,1207";"76,0";"53,622";"47,4704";"44,497";"41,5935";"42,5534";"30,7066";"27,3481";"28,1745";"38,7612";"48,4768";"56,7979";"78,3891";"70,1448";"88,2085";"107,969";"128,9218";"113,071";"78,3891";"58,9516";"66,7135";"53,622";"48,4768";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86510000;2;01/05/2012;;1;1;"26,53";"9,26";"15,26";1;17;2;1;2;;;"26,5305";"21,0635";"24,9224";"25,7219";"19,5863";"18,1482";"19,5863";"15,3927";"15,3927";"14,7296";"14,0772";"15,3927";"16,75";"15,3927";"12,8045";"11,5759";"9,2559";"10,9785";"10,9785";"9,2559";"10,9785";"12,8045";"12,1846";"13,4354";"14,0772";"12,1846";"12,1846";"13,4354";"14,7296";"14,0772";"15,3927";2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
86510000;2;01/04/2012;;1;1;"37,8332";"21,8165";"29,0309";16;27;2;2;2;"0,0";0;"25,7219";"27,3481";"25,7219";"26,5305";"25,7219";"32,4378";"36,0016";"36,9133";"33,3162";"30,7066";"29,8539";"28,1745";"29,0098";"31,5679";"36,0016";"37,8332";"36,0016";"34,203";"33,3162";"29,8539";"26,5305";"26,5305";"24,9224";"24,132";"23,3508";"23,3508";"21,8165";"22,579";"24,132";"27,3481";;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;
86510000;2;01/03/2012;;1;1;"705,37";"27,35";"122,11";2;31;1;1;2;;;"435,8252";"705,3652";"415,6845";"362,9113";"273,1896";"179,1288";"141,8038";"86,9583";"78,3891";"70,1448";"63,3447";"55,732";"48,4768";"47,4704";"45,4804";"86,9583";"68,9942";"52,5781";"42,5534";"33,3162";"83,2466";"45,4804";"47,4704";"53,622";"49,4909";"34,203";"37,8332";"36,0016";"46,4716";"29,8539";"27,3481";1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
86510000;2;01/02/2012;;1;1;"705,3652";"57,8712";"153,9602";26;22;1;1;1;;0;"106,2888";"102,9592";"89,465";"71,3023";"65,5836";"62,2358";"61,1339";"189,5085";"418,539";"280,4881";"215,3388";"179,1288";"170,9901";"99,6712";"60,0392";"60,0392";"99,6712";"89,465";"80,8047";"67,8504";"60,0392";"57,8712";"64,4606";"62,2358";"149,3781";"705,3652";"409,9985";"221,996";"162,9997";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86510000;2;01/01/2012;;1;1;"776,78";"50,51";"216,03";16;12;1;1;2;;;"141,8038";"157,1051";"111,3601";"141,8038";"155,1591";"147,4701";"98,0428";"85,7146";"66,7135";"54,6734";"51,5415";"50,5125";"181,1865";"395,9173";"629,9474";"776,7786";"646,7953";"596,7744";"290,3356";"175,041";"159,0606";"162,9997";"153,2226";"109,6594";"166,9762";"206,586";"195,8452";"173,0109";"155,1591";"138,0745";"121,777";2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2
86510000;2;01/12/2011;;1;1;"102,9592";"38,7612";"58,1606";1;27;1;1;1;;0;"102,9592";"94,8175";"80,8047";"66,7135";"60,0392";"61,1339";"65,5836";"62,2358";"62,2358";"56,7979";"51,5415";"53,622";"53,622";"47,4704";"50,5125";"54,6733";"51,5415";"55,732";"54,6733";"60,0392";"57,8712";"56,7979";"51,5415";"50,5125";"57,8712";"44,497";"38,7612";"43,5213";"45,4804";"52,5781";"56,7979";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
86510000;2;01/11/2011;;1;1;"159,06";"42,55";"70,38";1;16;;2;2;;;"159,0606";"125,3295";"109,6594";"94,8175";"83,2466";"72,4666";"62,2358";"60,0392";"64,4606";"58,9516";"64,4606";"57,8712";"53,622";"49,4909";"46,4716";"42,5534";"43,5213";"44,497";"60,0392";"70,1448";"82,0224";"91,9973";"82,0224";"74,8155";"64,4606";"62,2358";"58,9516";"61,1339";"46,4716";"64,4606";;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
